Name,Merged Quantity,Item,Amount,Item2,Name2,Date
GL-RANCH,1.61 tn,UAN-32 (UAN-32),1590.7,UAN-32 (UAN-32),GL-RANCH,06/13/2023
GL-RANCH,1.656 tn,UAN-32 (UAN-32),644.86,UAN-32 (UAN-32),GL-RANCH,06/11/2024
GL-RANCH,1.7664 tn,UAN-32 (UAN-32),1452.24,UAN-32 (UAN-32),GL-RANCH,04/15/2025
GL-RANCH,1.7664 tn,UAN-32 (UAN-32),687.85,UAN-32 (UAN-32),GL-RANCH,04/16/2024
GL-RANCH,1.7664 tn,UAN-32 (UAN-32),687.85,UAN-32 (UAN-32),GL-RANCH,05/14/2024
GL-RANCH,1.77 tn,UAN-32 (UAN-32),952.24,UAN-32 (UAN-32),GL-RANCH,04/18/2023
GL-RANCH,1.99 tn,UAN-32 (UAN-32),983.08,UAN-32 (UAN-32),GL-RANCH,06/13/2023
GOLF,1.99 tn,UAN-32 (UAN-32),1966.16,UAN-32 (UAN-32),GOLF,05/16/2023
GOLF,2.4885 tn,UAN-32 (UAN-32),1577.83,UAN-32 (UAN-32),GOLF,06/14/2022
GOLF,3.97 tn,UAN-32 (UAN-32),2135.82,UAN-32 (UAN-32),GOLF,04/18/2023
GOLF,3.97 tn,UAN-32 (UAN-32),1961.21,UAN-32 (UAN-32),GOLF,05/16/2023
GOLF,3.97 tn,UAN-32 (UAN-32),3922.42,UAN-32 (UAN-32),GOLF,06/13/2023
GOLF,3.9744 tn,UAN-32 (UAN-32),2138.18,UAN-32 (UAN-32),GOLF,04/10/2023
GOLF,3.9744 tn,UAN-32 (UAN-32),3267.54,UAN-32 (UAN-32),GOLF,04/15/2025
GOLF,3.9744 tn,UAN-32 (UAN-32),1547.65,UAN-32 (UAN-32),GOLF,04/16/2024
GOLF,3.9744 tn,UAN-32 (UAN-32),3095.3,UAN-32 (UAN-32),GOLF,05/14/2024
GOLF,3.9744 tn,UAN-32 (UAN-32),1547.65,UAN-32 (UAN-32),GOLF,06/11/2024
GOLF,3.9816 tn,UAN-32 (UAN-32),1698.39,UAN-32 (UAN-32),GOLF,04/19/2022
GOLF,3.9816 tn,UAN-32 (UAN-32),4015.5600000000004,UAN-32 (UAN-32),GOLF,05/17/2022
GOLFP,1.242 tn,UAN-32 (UAN-32),483.64,UAN-32 (UAN-32),GOLFP,06/11/2024
GOLFP,2.212 tn,UAN-32 (UAN-32),943.55,UAN-32 (UAN-32),GOLFP,05/17/2022
GOLFP,2.48 tn,UAN-32 (UAN-32),1225.14,UAN-32 (UAN-32),GOLFP,05/16/2023
GOLFP,2.765 tn,UAN-32 (UAN-32),1753.15,UAN-32 (UAN-32),GOLFP,08/09/2022
GOLFP,4.416 tn,UAN-32 (UAN-32),3630.6,UAN-32 (UAN-32),GOLFP,04/15/2025
GOLFP,4.416 tn,UAN-32 (UAN-32),1719.61,UAN-32 (UAN-32),GOLFP,04/16/2024
GOLFP,4.416 tn,UAN-32 (UAN-32),1719.61,UAN-32 (UAN-32),GOLFP,05/14/2024
GOOD,0.96775 tn,UAN-32 (UAN-32),563.2,UAN-32 (UAN-32),GOOD,05/17/2022
GOOD,1.5456 tn,UAN-32 (UAN-32),635.36,UAN-32 (UAN-32),GOOD,04/15/2025
GOOD,1.5456 tn,UAN-32 (UAN-32),601.87,UAN-32 (UAN-32),GOOD,04/16/2024
GOOD,1.55 tn,UAN-32 (UAN-32),833.88,UAN-32 (UAN-32),GOOD,04/18/2023
GOOD,1.55 tn,UAN-32 (UAN-32),765.71,UAN-32 (UAN-32),GOOD,06/13/2023
HIB,2.765 tn,UAN-32 (UAN-32),1753.15,UAN-32 (UAN-32),HIB,07/12/2022
JBW,0.13 tn,UAN-32 (UAN-32),64.22,UAN-32 (UAN-32),JBW,06/13/2023
JBW,0.26 tn,UAN-32 (UAN-32),128.44,UAN-32 (UAN-32),JBW,05/16/2023
JBW,0.29 tn,UAN-32 (UAN-32),286.52,UAN-32 (UAN-32),JBW,06/13/2023
JBW,0.30968 tn,UAN-32 (UAN-32),132.1,UAN-32 (UAN-32),JBW,05/17/2022
JBW,0.35392 tn,UAN-32 (UAN-32),205.97,UAN-32 (UAN-32),JBW,05/17/2022
JK,0.8848 tn,UAN-32 (UAN-32),561.01,UAN-32 (UAN-32),JK,06/14/2022
JK,1.106 tn,UAN-32 (UAN-32),701.26,UAN-32 (UAN-32),JK,06/14/2022
JK,1.2144 tn,UAN-32 (UAN-32),499.21,UAN-32 (UAN-32),JK,04/15/2025
JK,1.7664 tn,UAN-32 (UAN-32),687.85,UAN-32 (UAN-32),JK,04/16/2024
JK,1.7664 tn,UAN-32 (UAN-32),1375.7,UAN-32 (UAN-32),JK,05/14/2024
JK,1.7664 tn,UAN-32 (UAN-32),687.85,UAN-32 (UAN-32),JK,06/11/2024
JK,1.7696 tn,UAN-32 (UAN-32),754.84,UAN-32 (UAN-32),JK,04/19/2022
JK,1.7696 tn,UAN-32 (UAN-32),2814.54,UAN-32 (UAN-32),JK,05/17/2022
JK,1.77 tn,UAN-32 (UAN-32),952.24,UAN-32 (UAN-32),JK,04/10/2023
JK,1.77 tn,UAN-32 (UAN-32),952.24,UAN-32 (UAN-32),JK,04/18/2023
JK,1.77 tn,UAN-32 (UAN-32),874.39,UAN-32 (UAN-32),JK,05/16/2023
JK,1.77 tn,UAN-32 (UAN-32),1748.78,UAN-32 (UAN-32),JK,06/13/2023
KF,5.24 tn,UAN-32 (UAN-32),2588.6,UAN-32 (UAN-32),KF,05/16/2023
KF,5.24 tn,UAN-32 (UAN-32),5177.2,UAN-32 (UAN-32),KF,06/13/2023
KF,5.24 tn,UAN-32 (UAN-32),2588.6,UAN-32 (UAN-32),KF,07/11/2023
KF,5.796 tn,UAN-32 (UAN-32),2256.99,UAN-32 (UAN-32),KF,06/11/2024
KF,6.1824 tn,UAN-32 (UAN-32),2541.42,UAN-32 (UAN-32),KF,04/15/2025
KF,6.1824 tn,UAN-32 (UAN-32),2407.46,UAN-32 (UAN-32),KF,04/16/2024
KF,6.1824 tn,UAN-32 (UAN-32),2407.46,UAN-32 (UAN-32),KF,05/14/2024
KF,6.45 tn,UAN-32 (UAN-32),3470.03,UAN-32 (UAN-32),KF,04/18/2023
KF,6.45904 tn,UAN-32 (UAN-32),2755.17,UAN-32 (UAN-32),KF,04/19/2022
KF,6.45904 tn,UAN-32 (UAN-32),6514.139999999999,UAN-32 (UAN-32),KF,05/17/2022
MATT,0.25 tn,UAN-32 (UAN-32),134.5,UAN-32 (UAN-32),MATT,04/13/2023
MATT,2.76 tn,UAN-32 (UAN-32),1363.46,UAN-32 (UAN-32),MATT,05/16/2023
MAZZ-HOME,0.57 tn,UAN-32 (UAN-32),306.65,UAN-32 (UAN-32),MAZZ-HOME,04/18/2023
MAZZ-HOME,0.57 tn,UAN-32 (UAN-32),563.16,UAN-32 (UAN-32),MAZZ-HOME,05/16/2023
MAZZ-HOME,0.57 tn,UAN-32 (UAN-32),563.16,UAN-32 (UAN-32),MAZZ-HOME,06/13/2023
MAZZ-HOME,0.57 tn,UAN-32 (UAN-32),281.58,UAN-32 (UAN-32),MAZZ-HOME,07/11/2023
MAZZ-HOME,0.5741 tn,UAN-32 (UAN-32),236,UAN-32 (UAN-32),MAZZ-HOME,04/15/2025
MAZZ-HOME,0.5741 tn,UAN-32 (UAN-32),223.56,UAN-32 (UAN-32),MAZZ-HOME,04/16/2024
MAZZ-HOME,0.5741 tn,UAN-32 (UAN-32),447.12,UAN-32 (UAN-32),MAZZ-HOME,05/14/2024
MAZZ-HOME,0.5741 tn,UAN-32 (UAN-32),223.56,UAN-32 (UAN-32),MAZZ-HOME,06/11/2024
MAZZ-HOME,0.61936 tn,UAN-32 (UAN-32),264.19,UAN-32 (UAN-32),MAZZ-HOME,04/19/2022
MAZZ-HOME,0.61936 tn,UAN-32 (UAN-32),624.64,UAN-32 (UAN-32),MAZZ-HOME,05/17/2022
MCA,2.76 tn,UAN-32 (UAN-32),1134.56,UAN-32 (UAN-32),MCA,04/15/2025
RCH,1.32 tn,UAN-32 (UAN-32),710.15,UAN-32 (UAN-32),RCH,04/18/2023
RCH,1.32 tn,UAN-32 (UAN-32),563.06,UAN-32 (UAN-32),RCH,04/19/2022
RCH,1.32 tn,UAN-32 (UAN-32),1304.18,UAN-32 (UAN-32),RCH,05/16/2023
RCH,1.32 tn,UAN-32 (UAN-32),1304.18,UAN-32 (UAN-32),RCH,06/13/2023
RCH,1.3248 tn,UAN-32 (UAN-32),712.73,UAN-32 (UAN-32),RCH,04/10/2023
RCH,1.3248 tn,UAN-32 (UAN-32),515.88,UAN-32 (UAN-32),RCH,04/16/2024
RCH,1.3248 tn,UAN-32 (UAN-32),515.88,UAN-32 (UAN-32),RCH,05/14/2024
RCH,1.3248 tn,UAN-32 (UAN-32),1031.76,UAN-32 (UAN-32),RCH,06/11/2024
RCH,1.3272 tn,UAN-32 (UAN-32),566.13,UAN-32 (UAN-32),RCH,04/19/2022
RCH,1.3272 tn,UAN-32 (UAN-32),772.39,UAN-32 (UAN-32),RCH,05/17/2022
REYES,0.96775 tn,UAN-32 (UAN-32),613.6,UAN-32 (UAN-32),REYES,06/14/2022
REYES,1.545 tn,UAN-32 (UAN-32),601.63,UAN-32 (UAN-32),REYES,06/11/2024
REYES,1.5456 tn,UAN-32 (UAN-32),635.36,UAN-32 (UAN-32),REYES,04/15/2025
REYES,1.5456 tn,UAN-32 (UAN-32),601.87,UAN-32 (UAN-32),REYES,04/16/2024
REYES,1.5456 tn,UAN-32 (UAN-32),1203.74,UAN-32 (UAN-32),REYES,05/14/2024
REYES,1.5484 tn,UAN-32 (UAN-32),660.49,UAN-32 (UAN-32),REYES,04/19/2022
REYES,1.5484 tn,UAN-32 (UAN-32),1561.6100000000001,UAN-32 (UAN-32),REYES,05/17/2022
REYES,1.55 tn,UAN-32 (UAN-32),833.88,UAN-32 (UAN-32),REYES,04/18/2023
REYES,1.55 tn,UAN-32 (UAN-32),1531.42,UAN-32 (UAN-32),REYES,05/16/2023
REYES,1.55 tn,UAN-32 (UAN-32),1531.42,UAN-32 (UAN-32),REYES,06/13/2023
REYES,1.55 tn,UAN-32 (UAN-32),765.71,UAN-32 (UAN-32),REYES,07/11/2023
SP50,2.208 tn,UAN-32 (UAN-32),907.65,UAN-32 (UAN-32),SP50,04/15/2025
SP50,2.208 tn,UAN-32 (UAN-32),859.81,UAN-32 (UAN-32),SP50,04/16/2024
SP50,2.208 tn,UAN-32 (UAN-32),1719.62,UAN-32 (UAN-32),SP50,05/14/2024
SP50,2.208 tn,UAN-32 (UAN-32),859.81,UAN-32 (UAN-32),SP50,06/11/2024
SP50,2.21 tn,UAN-32 (UAN-32),1188.96,UAN-32 (UAN-32),SP50,04/18/2023
SP50,2.21 tn,UAN-32 (UAN-32),2183.52,UAN-32 (UAN-32),SP50,05/16/2023
SP50,2.21 tn,UAN-32 (UAN-32),2183.52,UAN-32 (UAN-32),SP50,06/13/2023
SP50,2.21 tn,UAN-32 (UAN-32),1091.76,UAN-32 (UAN-32),SP50,07/11/2023
SP50,2.212 tn,UAN-32 (UAN-32),943.55,UAN-32 (UAN-32),SP50,04/19/2022
TERK,0.0552 tn,UAN-32 (UAN-32),22.69,UAN-32 (UAN-32),TERK,04/15/2025
TERK,0.4968 tn,UAN-32 (UAN-32),193.46,UAN-32 (UAN-32),TERK,08/06/2024
TERK,1.242 tn,UAN-32 (UAN-32),483.64,UAN-32 (UAN-32),TERK,06/11/2024
TERK,3 tn,UAN-32 (UAN-32),1482.02,UAN-32 (UAN-32),TERK,07/11/2023
TERK,3.0912 tn,UAN-32 (UAN-32),2541.42,UAN-32 (UAN-32),TERK,04/15/2025
TERK,3.31 tn,UAN-32 (UAN-32),1635.17,UAN-32 (UAN-32),TERK,07/11/2023
TERK,3.312 tn,UAN-32 (UAN-32),1361.48,UAN-32 (UAN-32),TERK,04/15/2025
TERK,3.4 tn,UAN-32 (UAN-32),1679.63,UAN-32 (UAN-32),TERK,07/11/2023
TERK,7.29 tn,UAN-32 (UAN-32),3601.32,UAN-32 (UAN-32),TERK,05/16/2023
TERK,7.89 tn,UAN-32 (UAN-32),3897.72,UAN-32 (UAN-32),TERK,05/16/2023
TERK,7.89 tn,UAN-32 (UAN-32),7795.44,UAN-32 (UAN-32),TERK,06/13/2023
TERK,8.9038 tn,UAN-32 (UAN-32),3467.19,UAN-32 (UAN-32),TERK,06/11/2024
TERK,9.4944 tn,UAN-32 (UAN-32),3697.17,UAN-32 (UAN-32),TERK,04/16/2024
TERK,9.4944 tn,UAN-32 (UAN-32),3697.17,UAN-32 (UAN-32),TERK,05/14/2024
TERK,9.72 tn,UAN-32 (UAN-32),4801.75,UAN-32 (UAN-32),TERK,06/13/2023
TERK,9.7328 tn,UAN-32 (UAN-32),5664.2,UAN-32 (UAN-32),TERK,05/17/2022
TOP,1.659 tn,UAN-32 (UAN-32),1051.89,UAN-32 (UAN-32),TOP,06/14/2022
TOP,2.6544 tn,UAN-32 (UAN-32),2677.04,UAN-32 (UAN-32),TOP,05/17/2022
TOP,2.6544 tn,UAN-32 (UAN-32),1683.02,UAN-32 (UAN-32),TOP,06/14/2022
TOP,2.87 tn,UAN-32 (UAN-32),1544.03,UAN-32 (UAN-32),TOP,04/18/2023
TOP,2.87 tn,UAN-32 (UAN-32),2835.6,UAN-32 (UAN-32),TOP,05/16/2023
TOP,2.87 tn,UAN-32 (UAN-32),2835.6,UAN-32 (UAN-32),TOP,06/13/2023
TOP,2.87 tn,UAN-32 (UAN-32),1417.8,UAN-32 (UAN-32),TOP,07/11/2023
TOP,2.8704 tn,UAN-32 (UAN-32),1179.95,UAN-32 (UAN-32),TOP,04/15/2025
TOP,2.8704 tn,UAN-32 (UAN-32),1117.75,UAN-32 (UAN-32),TOP,04/16/2024
TOP,2.8704 tn,UAN-32 (UAN-32),2235.5,UAN-32 (UAN-32),TOP,05/14/2024
TOP,2.8704 tn,UAN-32 (UAN-32),1117.75,UAN-32 (UAN-32),TOP,06/11/2024
TOP,2.8756 tn,UAN-32 (UAN-32),1226.62,UAN-32 (UAN-32),TOP,04/19/2022
WFP - DAWLEY,0.7066 tn,UAN-32 (UAN-32),290.46,UAN-32 (UAN-32),WFP - DAWLEY,04/15/2025
WFP - DAWLEY,0.7066 tn,UAN-32 (UAN-32),275.15,UAN-32 (UAN-32),WFP - DAWLEY,04/16/2024
WFP - DAWLEY,0.7066 tn,UAN-32 (UAN-32),550.3,UAN-32 (UAN-32),WFP - DAWLEY,05/14/2024
WFP - DAWLEY,0.7066 tn,UAN-32 (UAN-32),275.15,UAN-32 (UAN-32),WFP - DAWLEY,06/11/2024
WFP - DAWLEY,0.70784 tn,UAN-32 (UAN-32),301.94,UAN-32 (UAN-32),WFP - DAWLEY,04/19/2022
WFP - DAWLEY,0.70784 tn,UAN-32 (UAN-32),1125.82,UAN-32 (UAN-32),WFP - DAWLEY,05/17/2022
WFP - DAWLEY,0.71 tn,UAN-32 (UAN-32),381.97,UAN-32 (UAN-32),WFP - DAWLEY,04/10/2023
WFP - DAWLEY,0.71 tn,UAN-32 (UAN-32),381.97,UAN-32 (UAN-32),WFP - DAWLEY,04/18/2023
WFP - DAWLEY,0.71 tn,UAN-32 (UAN-32),350.75,UAN-32 (UAN-32),WFP - DAWLEY,05/16/2023
WFP - DAWLEY,0.71 tn,UAN-32 (UAN-32),350.75,UAN-32 (UAN-32),WFP - DAWLEY,06/13/2023
WFP - DAWLEY,0.71 tn,UAN-32 (UAN-32),350.75,UAN-32 (UAN-32),WFP - DAWLEY,07/11/2023
WFP - DAWLEY,0.75 tn,UAN-32 (UAN-32),370.51,UAN-32 (UAN-32),WFP - DAWLEY,06/13/2023
YOLO 97,0.553 tn,UAN-32 (UAN-32),235.89,UAN-32 (UAN-32),YOLO 97,02/22/2022
ZUM,3.871 tn,UAN-32 (UAN-32),2454.41,UAN-32 (UAN-32),ZUM,06/14/2022
ZUM,6.1936 tn,UAN-32 (UAN-32),5283.88,UAN-32 (UAN-32),ZUM,04/19/2022
ZUM,6.1936 tn,UAN-32 (UAN-32),6246.43,UAN-32 (UAN-32),ZUM,05/17/2022
505 NORTH,6 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),89,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),505 NORTH,03/21/2023
505 SOUTH,12 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),177.57,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),505 SOUTH,02/21/2023
505 SOUTH,12 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),177.99,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),505 SOUTH,03/21/2023
505 SOUTH,15 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),217.95,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),505 SOUTH,02/22/2022
505 SOUTH,15 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),217.95,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),505 SOUTH,03/22/2022
505 SOUTH,72.5 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),1075.36,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),505 SOUTH,11/28/2023
BALBOA,16.40625 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),243.35,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BALBOA,02/18/2025
BALBOA,18.5 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),274.4,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BALBOA,03/18/2025
BALBOA,18.70313 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),277.42,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BALBOA,03/18/2025
BALBOA,3 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),44.5,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BALBOA,04/15/2025
BALBOA,3.42188 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),50.76,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BALBOA,02/20/2024
BALBOA,36 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),533.97,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BALBOA,09/03/2024
BALBOA,7.88281 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),116.92,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BALBOA,03/19/2024
BI-1,16.5 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),244.2,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BI-1,02/21/2023
BI-1,16.5 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),244.74,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BI-1,03/21/2023
BI-1,16.77344 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),248.79,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BI-1,02/20/2024
BI-1,17.26563 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),256.09,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BI-1,02/20/2024
BI-1,34.0625 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),505.24,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BI-1,03/18/2025
BI-1,34.79688 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),516.13,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BI-1,03/19/2024
BI-1,63.28125 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),938.63,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BI-1,02/18/2025
BI-1,66 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),958.98,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BI-1,02/22/2022
BI-1,66 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),958.98,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BI-1,03/22/2022
BI-1,73.5 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),1090.2,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BI-1,11/28/2023
BRS-250,10.44531 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),154.93,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BRS-250,03/19/2024
BRS-250,10.5 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),155.37,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BRS-250,02/21/2023
BRS-250,10.5 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),155.74,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BRS-250,03/21/2023
BRS-250,24.79688 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),367.8,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BRS-250,03/18/2025
BRS-250,39 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),566.67,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BRS-250,03/22/2022
BRS-250,4.78906 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),71.03,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BRS-250,02/20/2024
BRS-250,42 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),610.26,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BRS-250,02/22/2022
BRS-250,48.75 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),723.09,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BRS-250,02/18/2025
BRU-1A,12 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),177.99,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BRU-1A,02/18/2025
BRU-1A,9.5625 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),141.84,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BRU-1A,03/19/2024
BRU-2A,39 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),566.67,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BRU-2A,02/22/2022
BRU-2A,39 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),566.67,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BRU-2A,03/22/2022
BRU-2A,9.75 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),144.27,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BRU-2A,02/21/2023
BRU-2A,9.75 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),144.62,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BRU-2A,03/21/2023
BYRD,14.5625 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),216,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BYRD,03/18/2025
BYRD,3 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),44.5,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BYRD,02/20/2024
BYRD,30.46875 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),451.93,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BYRD,02/18/2025
BYRD,32.5 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),482.06,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BYRD,11/28/2023
BYRD,33 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),479.49,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BYRD,02/22/2022
BYRD,33 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),479.49,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BYRD,03/22/2022
BYRD,36 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),533.97,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BYRD,09/03/2024
BYRD,6.14063 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),91.08,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BYRD,03/19/2024
BYRD,8.25 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),122.08,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BYRD,02/21/2023
BYRD,8.25 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),122.37,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),BYRD,03/21/2023
C & H 2,1.5 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),22.2,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),C & H 2,02/21/2023
C & H 2,1.5 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),22.25,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),C & H 2,03/21/2023
C & H 2,15 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),217.95,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),C & H 2,03/22/2022
C & H 2,15.6 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),226.67,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),C & H 2,02/22/2022
C & H 2,2.375 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),35.23,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),C & H 2,03/18/2025
C & H 2,6 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),89,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),C & H 2,02/18/2025
C & H 2,6 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),89,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),C & H 2,09/03/2024
C & H 3,11.25 gal,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),166.47,VIGOR-CAL-BOR-MOLY (VIGOR-CAL-BOR-MOLY),C & H 3,02/21/2023
